Name of Restaurant,City,Country Code,Day of Week,Start Time Hour,Start Time Minute,End Time Hour,End Time Minute
Bon Me,Boston,US,2,11,0,15,0
Bon Me,Boston,US,3,11,0,15,0
Bon Me,Boston,US,4,11,0,15,0
Bon Me - Fort Point,Boston,US,0,11,0,20,0
Bon Me - Fort Point,Boston,US,1,11,0,20,0
Bon Me - Fort Point,Boston,US,2,11,0,20,0
Bon Me - Fort Point,Boston,US,3,11,0,20,0
Bon Me - Fort Point,Boston,US,4,11,0,20,0
Bon Me - Fort Point,Boston,US,5,11,0,20,0
Bon Me - Fort Point,Boston,US,6,11,0,20,0
Bonapita,Boston,US,0,11,30,16,0
Bonapita,Boston,US,1,11,30,16,0
Bonapita,Boston,US,2,11,30,16,0
Bonapita,Boston,US,3,11,30,16,0
Bonapita,Boston,US,4,11,30,16,0
Bonchon,Washington,US,0,11,30,21,30
Bonchon,Washington,US,1,11,30,21,30
Bonchon,Washington,US,2,11,30,21,30
Bonchon,Washington,US,3,11,30,21,30
Bonchon,Washington,US,4,11,30,23,0
Bonchon,Washington,US,5,11,30,23,0
Bonchon,Washington,US,6,11,30,21,30
Bone Daddies,London,GB,0,12,0,22,0
Bone Daddies,London,GB,1,12,0,23,0
Bone Daddies,London,GB,2,12,0,23,0
Bone Daddies,London,GB,3,12,0,23,30
Bone Daddies,London,GB,4,12,0,23,30
Bone Daddies,London,GB,5,12,0,23,30
Bone Daddies,London,GB,6,12,0,21,30
Bones,Denver,US,0,11,0,14,0
Bones,Denver,US,0,17,0,21,30
Bones,Denver,US,1,11,0,14,0
Bones,Denver,US,1,17,0,21,30
Bones,Denver,US,2,11,0,14,0
Bones,Denver,US,2,17,0,21,30
Bones,Denver,US,3,11,0,14,0
Bones,Denver,US,3,17,0,21,30
Bones,Denver,US,4,11,0,14,0
Bones,Denver,US,4,17,0,22,0
Bones,Denver,US,5,17,0,22,0
Bones,Denver,US,6,17,0,21,0
Boney,Melbourne,AU,0,12,0,3,0
Boney,Melbourne,AU,1,12,0,3,0
Boney,Melbourne,AU,2,12,0,3,0
Boney,Melbourne,AU,3,12,0,5,0
Boney,Melbourne,AU,4,12,0,6,0
Boney,Melbourne,AU,5,17,0,6,0
Bonito Michoacan,Las Vegas,US,0,10,0,22,0
Bonito Michoacan,Las Vegas,US,1,10,0,22,0
Bonito Michoacan,Las Vegas,US,2,10,0,22,0
Bonito Michoacan,Las Vegas,US,3,10,0,23,0
Bonito Michoacan,Las Vegas,US,4,10,0,23,0
Bonito Michoacan,Las Vegas,US,5,9,0,23,0
Bonito Michoacan,Las Vegas,US,6,9,0,23,0
Bonnie,Melbourne,AU,0,7,0,16,0
Bonnie,Melbourne,AU,1,7,0,16,0
Bonnie,Melbourne,AU,2,7,0,16,0
Bonnie,Melbourne,AU,3,7,0,16,0
Bonnie,Melbourne,AU,4,7,0,16,0
Bookies Bar & Grille,Detroit,US,1,11,0,2,0
Bookies Bar & Grille,Detroit,US,2,11,0,2,0
Bookies Bar & Grille,Detroit,US,3,11,0,2,0
Bookies Bar & Grille,Detroit,US,4,11,0,2,0
Bookies Bar & Grille,Detroit,US,5,11,0,2,0
Bookies Bar & Grille,Detroit,US,6,11,0,20,0
Bookplate Café,Parkes,AU,0,7,30,17,0
Bookplate Café,Parkes,AU,1,7,30,17,0
Bookplate Café,Parkes,AU,2,7,30,17,0
Bookplate Café,Parkes,AU,3,7,30,17,0
Bookplate Café,Parkes,AU,4,7,30,16,0
Bookplate Café,Parkes,AU,5,9,0,16,0
Bookplate Café,Parkes,AU,6,9,0,16,0
Boot and Flogger,London,GB,0,11,0,22,0
Boot and Flogger,London,GB,1,11,0,23,0
Boot and Flogger,London,GB,2,11,0,23,0
Boot and Flogger,London,GB,3,11,0,23,0
Boot and Flogger,London,GB,4,11,0,23,0
Boot and Flogger,London,GB,5,11,0,22,0
Boot and Flogger,London,GB,6,12,0,18,0
Bootleggers Modern American Smokehouse,Phoenix,US,0,11,0,22,0
Bootleggers Modern American Smokehouse,Phoenix,US,1,11,0,22,0
Bootleggers Modern American Smokehouse,Phoenix,US,2,11,0,22,0
Bootleggers Modern American Smokehouse,Phoenix,US,3,11,0,22,0
Bootleggers Modern American Smokehouse,Phoenix,US,4,11,0,22,0
Bootleggers Modern American Smokehouse,Phoenix,US,5,11,0,22,0
Bootleggers Modern American Smokehouse,Phoenix,US,6,11,0,22,0
Boqueria,London,GB,0,17,0,23,0
Boqueria,London,GB,1,17,0,23,0
Boqueria,London,GB,2,17,0,23,0
Boqueria,London,GB,3,17,0,23,0
Boqueria,London,GB,4,12,30,0,0
Boqueria,London,GB,5,12,30,0,0
Boqueria,London,GB,6,12,30,22,0
Boqueria,Washington,US,0,11,30,22,30
Boqueria,Washington,US,1,11,30,22,30
Boqueria,Washington,US,2,11,30,22,30
Boqueria,Washington,US,3,11,30,22,30
Boqueria,Washington,US,4,11,30,23,30
Boqueria,Washington,US,5,10,30,23,30
Boqueria,Washington,US,6,10,30,21,30
Border Grill,Las Vegas,US,0,11,0,22,0
Border Grill,Las Vegas,US,1,11,0,22,0
Border Grill,Las Vegas,US,2,11,0,22,0
Border Grill,Las Vegas,US,3,11,0,22,0
Border Grill,Las Vegas,US,4,11,0,23,0
Border Grill,Las Vegas,US,5,10,0,23,0
Border Grill,Las Vegas,US,6,10,0,22,0
Border Grill,Las Vegas,US,0,11,30,22,0
Border Grill,Las Vegas,US,1,11,30,22,0
Border Grill,Las Vegas,US,2,11,30,22,0
Border Grill,Las Vegas,US,3,11,30,22,0
Border Grill,Las Vegas,US,4,11,30,22,0
Border Grill,Las Vegas,US,5,10,0,22,0
Border Grill,Las Vegas,US,6,10,0,22,0
Borek Bakehouse,Melbourne,AU,0,8,0,17,30
Borek Bakehouse,Melbourne,AU,1,8,0,17,30
Borek Bakehouse,Melbourne,AU,2,8,0,17,30
Borek Bakehouse,Melbourne,AU,3,8,0,17,30
Borek Bakehouse,Melbourne,AU,4,8,0,17,30
Borek Bakehouse,Melbourne,AU,5,8,0,17,30
Borek Bakehouse,Melbourne,AU,6,8,0,17,30
Borgo Food Station,Houston,US,0,7,30,19,0
Borgo Food Station,Houston,US,1,7,30,19,0
Borgo Food Station,Houston,US,2,7,30,19,0
Borgo Food Station,Houston,US,3,7,30,19,0
Borgo Food Station,Houston,US,4,7,30,19,0
Borgo Food Station,Houston,US,5,8,0,18,0
Borinquen Bakery & Cafe,Boston,US,0,8,0,18,0
Borinquen Bakery & Cafe,Boston,US,1,8,0,18,0
Borinquen Bakery & Cafe,Boston,US,2,8,0,18,0
Borinquen Bakery & Cafe,Boston,US,3,8,0,18,0
Borinquen Bakery & Cafe,Boston,US,4,8,0,18,0
Borinquen Bakery & Cafe,Boston,US,5,8,0,18,0
Borinquen Bakery & Cafe,Boston,US,6,8,0,16,0
Boston Beer Works,Boston,US,0,11,0,1,0
Boston Beer Works,Boston,US,1,11,0,1,0
Boston Beer Works,Boston,US,2,11,0,1,0
Boston Beer Works,Boston,US,3,11,0,1,0
Boston Beer Works,Boston,US,4,11,0,1,0
Boston Beer Works,Boston,US,5,11,0,1,0
Boston Beer Works,Boston,US,6,11,0,1,0
Boston Beer Works,Boston,US,0,11,0,23,45
Boston Beer Works,Boston,US,1,11,0,23,45
Boston Beer Works,Boston,US,2,11,0,23,45
Boston Beer Works,Boston,US,3,11,0,23,45
Boston Beer Works,Boston,US,4,11,0,1,0
Boston Beer Works,Boston,US,5,11,0,1,0
Boston Beer Works,Boston,US,6,11,0,23,45
Boston Burger Company,Boston,US,0,11,0,22,0
Boston Burger Company,Boston,US,1,11,0,22,0
Boston Burger Company,Boston,US,2,11,0,22,0
Boston Burger Company,Boston,US,3,11,0,23,0
Boston Burger Company,Boston,US,4,11,0,23,0
Boston Burger Company,Boston,US,5,11,0,23,0
Boston Burger Company,Boston,US,6,12,0,20,0
Boston Chops,Boston,US,0,17,0,0,0
Boston Chops,Boston,US,1,17,0,0,0
Boston Chops,Boston,US,2,17,0,0,0
Boston Chops,Boston,US,3,17,0,1,0
Boston Chops,Boston,US,4,17,0,1,0
Boston Chops,Boston,US,5,17,0,1,0
Boston Chops,Boston,US,6,10,0,15,0
Boston Chops,Boston,US,6,17,0,0,0
Boston Chowda Co.,Boston,US,0,10,0,21,0
Boston Chowda Co.,Boston,US,1,10,0,21,0
Boston Chowda Co.,Boston,US,2,10,0,21,0
Boston Chowda Co.,Boston,US,3,10,0,21,0
Boston Chowda Co.,Boston,US,4,10,0,21,0
Boston Chowda Co.,Boston,US,5,10,0,21,0
Boston Chowda Co.,Boston,US,6,10,0,18,0
Boston Kebab House,Boston,US,0,10,0,16,0
Boston Kebab House,Boston,US,1,10,0,16,0
Boston Kebab House,Boston,US,2,10,0,16,0
Boston Kebab House,Boston,US,3,10,0,16,0
Boston Kebab House,Boston,US,4,10,0,16,0
Boston Kitchen Pizza,Boston,US,0,10,30,0,0
Boston Kitchen Pizza,Boston,US,1,10,30,0,0
Boston Kitchen Pizza,Boston,US,2,10,30,0,0
Boston Kitchen Pizza,Boston,US,3,10,30,0,0
Boston Kitchen Pizza,Boston,US,4,10,30,0,0
Boston Kitchen Pizza,Boston,US,5,11,0,0,0
Boston Kitchen Pizza,Boston,US,6,11,0,20,0
Boston News Cafe,Boston,US,0,6,0,18,0
Boston News Cafe,Boston,US,1,6,0,18,0
Boston News Cafe,Boston,US,2,6,0,18,0
Boston News Cafe,Boston,US,3,6,0,18,0
Boston News Cafe,Boston,US,4,6,0,18,0
Boston Pizza Grill,Boston,US,0,10,0,0,0
Boston Pizza Grill,Boston,US,1,10,0,0,0
Boston Pizza Grill,Boston,US,2,10,0,0,0
Boston Pizza Grill,Boston,US,3,10,0,0,0
Boston Pizza Grill,Boston,US,4,10,0,1,0
Boston Pizza Grill,Boston,US,5,10,0,1,0
Boston Pizza Grill,Boston,US,6,10,0,0,0
Boston Shawarma,Boston,US,0,10,30,22,30
Boston Shawarma,Boston,US,1,10,30,22,30
Boston Shawarma,Boston,US,2,10,30,22,30
Boston Shawarma,Boston,US,3,10,30,22,30
Boston Shawarma,Boston,US,4,10,30,22,30
Boston Shawarma,Boston,US,5,10,30,22,30
Boston Shawarma,Boston,US,6,10,30,22,30
Botanic Gardens Restaurant,Sydney,AU,0,12,0,15,0
Botanic Gardens Restaurant,Sydney,AU,1,12,0,15,0
Botanic Gardens Restaurant,Sydney,AU,2,12,0,15,0
Botanic Gardens Restaurant,Sydney,AU,3,12,0,15,0
Botanic Gardens Restaurant,Sydney,AU,4,12,0,15,0
Botanic Gardens Restaurant,Sydney,AU,5,9,30,11,30
Botanic Gardens Restaurant,Sydney,AU,5,12,0,15,0
Botanic Gardens Restaurant,Sydney,AU,6,9,30,11,30
Botanic Gardens Restaurant,Sydney,AU,6,12,0,15,0
Botero,Brisbane,AU,0,6,30,16,0
Botero,Brisbane,AU,1,6,30,16,0
Botero,Brisbane,AU,2,6,30,16,0
Botero,Brisbane,AU,3,6,30,16,0
Botero,Brisbane,AU,4,6,30,0,0
Bothy Restaurant,Glasgow,GB,0,12,0,23,0
Bothy Restaurant,Glasgow,GB,1,12,0,23,0
Bothy Restaurant,Glasgow,GB,2,12,0,23,0
Bothy Restaurant,Glasgow,GB,3,12,0,23,0
Bothy Restaurant,Glasgow,GB,4,12,0,23,0
Bothy Restaurant,Glasgow,GB,5,12,0,23,0
Bothy Restaurant,Glasgow,GB,6,12,0,23,0
Bottega Cafe,Birmingham,US,1,11,0,22,0
Bottega Cafe,Birmingham,US,2,11,0,22,0
Bottega Cafe,Birmingham,US,3,11,0,22,0
Bottega Cafe,Birmingham,US,4,11,0,22,0
Bottega Cafe,Birmingham,US,5,11,0,22,0
Bottega Italian Restaurant,Birmingham,US,1,17,30,22,0
Bottega Italian Restaurant,Birmingham,US,2,17,30,22,0
Bottega Italian Restaurant,Birmingham,US,3,17,30,22,0
Bottega Italian Restaurant,Birmingham,US,4,17,30,22,0
Bottega Italian Restaurant,Birmingham,US,5,17,30,22,0
Bottega Prelibato,London,GB,0,8,0,23,0
Bottega Prelibato,London,GB,1,8,0,23,0
Bottega Prelibato,London,GB,2,8,0,23,0
Bottega Prelibato,London,GB,3,8,0,23,0
Bottega Prelibato,London,GB,4,8,0,23,0
Bottega Prelibato,London,GB,5,11,0,23,0
Bottega Restaurant,Melbourne,AU,0,12,0,15,0
Bottega Restaurant,Melbourne,AU,0,17,30,23,0
Bottega Restaurant,Melbourne,AU,1,12,0,15,0
Bottega Restaurant,Melbourne,AU,1,17,30,23,0
Bottega Restaurant,Melbourne,AU,2,12,0,15,0
Bottega Restaurant,Melbourne,AU,2,17,30,23,0
Bottega Restaurant,Melbourne,AU,3,12,0,15,0
Bottega Restaurant,Melbourne,AU,3,17,30,23,0
Bottega Restaurant,Melbourne,AU,4,12,0,15,0
Bottega Restaurant,Melbourne,AU,4,17,30,23,0
Bottega Restaurant,Melbourne,AU,5,12,0,15,0
Bottega Restaurant,Melbourne,AU,5,17,30,23,0
Bottiglia Cucina & Enoteca,Las Vegas,US,0,17,0,22,0
Bottiglia Cucina & Enoteca,Las Vegas,US,1,17,0,22,0
Bottiglia Cucina & Enoteca,Las Vegas,US,2,17,0,22,0
Bottiglia Cucina & Enoteca,Las Vegas,US,3,17,0,22,0
Bottiglia Cucina & Enoteca,Las Vegas,US,4,17,0,23,0
Bottiglia Cucina & Enoteca,Las Vegas,US,5,17,0,23,0
Bottiglia Cucina & Enoteca,Las Vegas,US,6,11,0,15,30
Bottiglia Cucina & Enoteca,Las Vegas,US,6,17,0,22,0
Bottlefork,Chicago,US,0,11,0,15,0
Bottlefork,Chicago,US,0,16,0,23,0
Bottlefork,Chicago,US,1,11,0,15,0
Bottlefork,Chicago,US,1,16,0,23,0
Bottlefork,Chicago,US,2,11,0,15,0
Bottlefork,Chicago,US,2,16,0,23,0
Bottlefork,Chicago,US,3,11,0,15,0
Bottlefork,Chicago,US,3,16,0,0,0
Bottlefork,Chicago,US,4,11,0,15,0
Bottlefork,Chicago,US,4,16,0,0,0
Bottlefork,Chicago,US,5,10,30,15,0
Bottlefork,Chicago,US,5,16,0,0,0
Bottlefork,Chicago,US,6,10,30,15,0
Bottlefork,Chicago,US,6,16,0,22,0
Bottlehouse,Seattle,US,0,15,0,21,0
Bottlehouse,Seattle,US,1,15,0,22,0
Bottlehouse,Seattle,US,2,15,0,22,0
Bottlehouse,Seattle,US,3,15,0,22,0
Bottlehouse,Seattle,US,4,15,0,0,0
Bottlehouse,Seattle,US,5,15,0,0,0
Bottlehouse,Seattle,US,6,15,0,21,0
Bouche,San Francisco,US,1,17,30,1,0
Bouche,San Francisco,US,2,17,30,1,0
Bouche,San Francisco,US,3,17,30,1,0
Bouche,San Francisco,US,4,17,30,1,0
Bouche,San Francisco,US,5,17,30,1,0
Bouche,San Francisco,US,6,17,30,23,0
Bouchon at the Venezia Tower,Las Vegas,US,0,7,0,13,0
Bouchon at the Venezia Tower,Las Vegas,US,0,17,0,22,0
Bouchon at the Venezia Tower,Las Vegas,US,1,7,0,13,0
Bouchon at the Venezia Tower,Las Vegas,US,1,17,0,22,0
Bouchon at the Venezia Tower,Las Vegas,US,2,7,0,13,0
Bouchon at the Venezia Tower,Las Vegas,US,2,17,0,22,0
Bouchon at the Venezia Tower,Las Vegas,US,3,7,0,13,0
Bouchon at the Venezia Tower,Las Vegas,US,3,17,0,22,0
Bouchon at the Venezia Tower,Las Vegas,US,4,7,0,14,0
Bouchon at the Venezia Tower,Las Vegas,US,4,17,0,22,0
Bouchon at the Venezia Tower,Las Vegas,US,5,7,0,14,0
Bouchon at the Venezia Tower,Las Vegas,US,5,17,0,22,0
Bouchon at the Venezia Tower,Las Vegas,US,6,7,0,14,0
Bouchon at the Venezia Tower,Las Vegas,US,6,17,0,22,0
Boudreaux's Louisiana Kitchen,Charlotte,US,0,11,0,22,0
Boudreaux's Louisiana Kitchen,Charlotte,US,1,11,0,22,0
Boudreaux's Louisiana Kitchen,Charlotte,US,2,11,0,22,0
Boudreaux's Louisiana Kitchen,Charlotte,US,3,11,0,22,0
Boudreaux's Louisiana Kitchen,Charlotte,US,4,11,0,23,0
Boudreaux's Louisiana Kitchen,Charlotte,US,5,11,0,23,0
Boudreaux's Louisiana Kitchen,Charlotte,US,6,11,0,22,0
Boundary Road,Washington,US,0,17,30,2,0
Boundary Road,Washington,US,1,11,30,2,0
Boundary Road,Washington,US,2,11,30,2,0
Boundary Road,Washington,US,3,11,30,2,0
Boundary Road,Washington,US,4,11,30,2,0
Boundary Road,Washington,US,5,11,0,2,0
Boundary Road,Washington,US,6,11,0,2,0
Boundary Stone,Washington,US,0,12,0,2,0
Boundary Stone,Washington,US,1,12,0,2,0
Boundary Stone,Washington,US,2,12,0,2,0
Boundary Stone,Washington,US,3,12,0,2,0
Boundary Stone,Washington,US,4,12,0,3,0
Boundary Stone,Washington,US,5,10,30,3,0
Boundary Stone,Washington,US,6,10,30,2,0
Bourbon Grill,Denver,US,0,10,0,21,0
Bourbon Grill,Denver,US,1,10,0,21,0
Bourbon Grill,Denver,US,2,10,0,21,0
Bourbon Grill,Denver,US,3,10,0,21,0
Bourbon Grill,Denver,US,4,10,0,21,0
Bourbon Grill,Denver,US,5,10,0,21,0
Bo'Vine Meats & Wines,Glasgow,GB,0,17,0,22,0
Bo'Vine Meats & Wines,Glasgow,GB,1,17,0,22,0
Bo'Vine Meats & Wines,Glasgow,GB,2,17,0,22,0
Bo'Vine Meats & Wines,Glasgow,GB,3,17,0,22,0
Bo'Vine Meats & Wines,Glasgow,GB,4,17,0,22,0
Bo'Vine Meats & Wines,Glasgow,GB,5,17,0,22,30
Bo'Vine Meats & Wines,Glasgow,GB,6,17,0,21,30
Bowery Lane,Sydney,AU,0,7,0,22,0
Bowery Lane,Sydney,AU,1,7,0,22,0
Bowery Lane,Sydney,AU,2,7,0,22,0
Bowery Lane,Sydney,AU,3,7,0,0,0
Bowery Lane,Sydney,AU,4,7,0,0,0
Bowery Lane,Sydney,AU,5,17,0,0,0
Bowery To Williamsburg,Melbourne,AU,0,7,30,15,0
Bowery To Williamsburg,Melbourne,AU,1,7,30,15,0
Bowery To Williamsburg,Melbourne,AU,2,7,30,15,0
Bowery To Williamsburg,Melbourne,AU,3,7,30,15,0
Bowery To Williamsburg,Melbourne,AU,4,7,30,15,0
Bowery To Williamsburg,Melbourne,AU,5,8,30,15,0
Bowery To Williamsburg,Melbourne,AU,6,8,30,15,0
Bowl & Plate at White Shallot,San Jose,US,1,11,0,14,0
Bowl & Plate at White Shallot,San Jose,US,1,17,0,21,0
Bowl & Plate at White Shallot,San Jose,US,2,11,0,14,0
Bowl & Plate at White Shallot,San Jose,US,2,17,0,21,0
Bowl & Plate at White Shallot,San Jose,US,3,11,0,14,0
Bowl & Plate at White Shallot,San Jose,US,3,17,0,21,0
Bowl & Plate at White Shallot,San Jose,US,4,11,0,14,0
Bowl & Plate at White Shallot,San Jose,US,4,17,0,21,0
Bowl & Plate at White Shallot,San Jose,US,5,11,0,21,0
Bowl & Plate at White Shallot,San Jose,US,6,11,0,21,0
Bowl'n,Perth,AU,0,6,0,15,0
Bowl'n,Perth,AU,1,6,0,15,0
Bowl'n,Perth,AU,2,6,0,15,0
Bowl'n,Perth,AU,3,6,0,15,0
Bowl'n,Perth,AU,4,6,0,15,0
Box Diner,Fyshwick,AU,0,7,0,15,0
Box Diner,Fyshwick,AU,1,7,0,15,0
Box Diner,Fyshwick,AU,2,7,0,15,0
Box Diner,Fyshwick,AU,3,7,0,15,0
Box Diner,Fyshwick,AU,4,7,0,15,0
Box Kitchen,San Francisco,US,0,11,0,15,0
Box Kitchen,San Francisco,US,0,16,30,1,0
Box Kitchen,San Francisco,US,1,11,0,15,0
Box Kitchen,San Francisco,US,1,16,30,1,0
Box Kitchen,San Francisco,US,2,11,0,15,0
Box Kitchen,San Francisco,US,2,16,30,1,0
Box Kitchen,San Francisco,US,3,11,0,15,0
Box Kitchen,San Francisco,US,3,16,30,1,0
Box Kitchen,San Francisco,US,4,11,0,15,0
Box Kitchen,San Francisco,US,4,16,30,1,0
Box Kitchen,San Francisco,US,5,16,30,1,0
Box Kitchen,San Francisco,US,6,16,30,1,0
Bozzelli's,Washington,US,0,10,0,21,0
Bozzelli's,Washington,US,1,10,0,21,0
Bozzelli's,Washington,US,2,10,0,21,0
Bozzelli's,Washington,US,3,10,0,21,0
Bozzelli's,Washington,US,4,10,0,21,0
Bozzelli's,Washington,US,5,11,0,16,0
Bramling Cross,Seattle,US,0,17,0,22,0
Bramling Cross,Seattle,US,1,17,0,22,0
Bramling Cross,Seattle,US,2,17,0,22,0
Bramling Cross,Seattle,US,3,17,0,22,0
Bramling Cross,Seattle,US,4,17,0,23,0
Bramling Cross,Seattle,US,5,17,0,23,0
Bramling Cross,Seattle,US,6,17,0,22,0
Brasil,Houston,US,0,7,0,23,0
Brasil,Houston,US,1,7,0,23,0
Brasil,Houston,US,2,7,0,23,0
Brasil,Houston,US,3,7,0,0,0
Brasil,Houston,US,4,7,0,0,0
Brasil,Houston,US,5,8,0,0,0
Brasil,Houston,US,6,8,0,23,0
Brasserie 19,Houston,US,0,11,0,21,0
Brasserie 19,Houston,US,1,11,0,22,0
Brasserie 19,Houston,US,2,11,0,22,0
Brasserie 19,Houston,US,3,11,0,22,0
Brasserie 19,Houston,US,4,11,0,23,0
Brasserie 19,Houston,US,5,11,0,23,0
Brasserie 19,Houston,US,6,10,0,21,0
Brasserie Zédel,London,GB,0,11,30,0,0
Brasserie Zédel,London,GB,1,11,30,0,0
Brasserie Zédel,London,GB,2,11,30,0,0
Brasserie Zédel,London,GB,3,11,30,0,0
Brasserie Zédel,London,GB,4,11,30,0,0
Brasserie Zédel,London,GB,5,11,30,0,0
Brasserie Zédel,London,GB,6,11,30,23,0
Bratwurst Shop & Co,Melbourne,AU,1,6,0,14,0
Bratwurst Shop & Co,Melbourne,AU,3,6,0,14,0
Bratwurst Shop & Co,Melbourne,AU,4,6,0,17,0
Bratwurst Shop & Co,Melbourne,AU,5,6,0,15,0
Bratwurst Shop & Co,Melbourne,AU,6,8,0,16,0
Brava Rotisserie Grill,Birmingham,US,0,11,0,15,0
Brava Rotisserie Grill,Birmingham,US,1,11,0,15,0
Brava Rotisserie Grill,Birmingham,US,2,11,0,15,0
Brava Rotisserie Grill,Birmingham,US,3,11,0,15,0
Brava Rotisserie Grill,Birmingham,US,4,11,0,15,0
Bravas Tapas,London,GB,0,12,0,22,30
Bravas Tapas,London,GB,1,12,0,22,30
Bravas Tapas,London,GB,2,12,0,22,30
Bravas Tapas,London,GB,3,12,0,22,30
Bravas Tapas,London,GB,4,12,0,22,30
Bravas Tapas,London,GB,5,12,0,22,30
Bravas Tapas,London,GB,6,12,0,22,30
Bravo! House of Enchiladas,San Jose,US,1,11,0,21,0
Bravo! House of Enchiladas,San Jose,US,2,11,0,21,0
Bravo! House of Enchiladas,San Jose,US,3,11,0,21,0
Bravo! House of Enchiladas,San Jose,US,4,11,0,21,0
Bravo! House of Enchiladas,San Jose,US,5,11,0,21,0
Bravo! House of Enchiladas,San Jose,US,6,11,0,21,0
Brawn,London,GB,0,18,0,23,0
Brawn,London,GB,1,18,0,23,0
Brawn,London,GB,2,18,0,23,0
Brawn,London,GB,3,12,0,15,0
Brawn,London,GB,3,18,0,23,0
Brawn,London,GB,4,12,0,15,0
Brawn,London,GB,4,18,0,23,0
Brawn,London,GB,5,12,0,15,0
Brawn,London,GB,5,18,0,23,0
Brawn,London,GB,6,12,0,16,0
Bray Butcher Block and Bistro,San Jose,US,0,11,30,21,0
Bray Butcher Block and Bistro,San Jose,US,1,11,30,21,0
Bray Butcher Block and Bistro,San Jose,US,2,11,30,21,0
Bray Butcher Block and Bistro,San Jose,US,3,11,30,21,0
Bray Butcher Block and Bistro,San Jose,US,4,11,30,22,0
Bray Butcher Block and Bistro,San Jose,US,5,11,30,22,0
Bray Butcher Block and Bistro,San Jose,US,6,11,30,20,0
Braza Churrascaria,Sydney,AU,0,12,0,15,30
Braza Churrascaria,Sydney,AU,0,17,0,23,30
Braza Churrascaria,Sydney,AU,1,12,0,15,30
Braza Churrascaria,Sydney,AU,1,17,0,23,30
Braza Churrascaria,Sydney,AU,2,12,0,15,30
Braza Churrascaria,Sydney,AU,2,17,0,23,30
Braza Churrascaria,Sydney,AU,3,12,0,15,30
Braza Churrascaria,Sydney,AU,3,17,0,23,30
Braza Churrascaria,Sydney,AU,4,12,0,15,30
Braza Churrascaria,Sydney,AU,4,17,0,23,30
Braza Churrascaria,Sydney,AU,5,12,0,15,30
Braza Churrascaria,Sydney,AU,5,17,0,23,30
Braza Churrascaria,Sydney,AU,6,12,0,15,30
Braza Churrascaria,Sydney,AU,6,17,0,23,30
Brazilian Bowl,Chicago,US,0,11,0,22,0
Brazilian Bowl,Chicago,US,1,11,0,22,0
Brazilian Bowl,Chicago,US,2,11,0,22,0
Brazilian Bowl,Chicago,US,3,11,0,22,0
Brazilian Bowl,Chicago,US,4,11,0,22,0
Brazilian Bowl,Chicago,US,5,11,0,22,0
Brazilian Bowl,Chicago,US,6,10,0,21,0
Bread Basket Deli,Detroit,US,0,10,0,22,0
Bread Basket Deli,Detroit,US,1,10,0,22,0
Bread Basket Deli,Detroit,US,2,10,0,22,0
Bread Basket Deli,Detroit,US,3,10,0,22,0
Bread Basket Deli,Detroit,US,4,10,0,0,0
Bread Basket Deli,Detroit,US,5,10,0,0,0
Bread Basket Deli,Detroit,US,6,12,0,21,0
Bread + Butter,Glasgow,GB,0,12,0,0,0
Bread + Butter,Glasgow,GB,1,12,0,0,0
Bread + Butter,Glasgow,GB,2,12,0,0,0
Bread + Butter,Glasgow,GB,3,12,0,0,0
Bread + Butter,Glasgow,GB,4,12,0,4,0
Bread + Butter,Glasgow,GB,5,12,0,4,0
Bread + Butter,Glasgow,GB,6,12,0,0,0
Bread In Common,Perth,AU,0,9,0,23,0
Bread In Common,Perth,AU,1,9,0,23,0
Bread In Common,Perth,AU,2,9,0,23,0
Bread In Common,Perth,AU,3,9,0,23,0
Bread In Common,Perth,AU,4,9,0,0,0
Bread In Common,Perth,AU,5,9,0,0,0
Bread In Common,Perth,AU,6,9,0,23,0
Breadsoda,Washington,US,0,12,0,2,0
Breadsoda,Washington,US,1,12,0,2,0
Breadsoda,Washington,US,2,12,0,2,0
Breadsoda,Washington,US,3,12,0,2,0
Breadsoda,Washington,US,4,12,0,3,0
Breadsoda,Washington,US,5,12,0,3,0
Breadsoda,Washington,US,6,12,0,2,0
Breakfast at Tiffany's,San Francisco,US,0,7,0,14,0
Breakfast at Tiffany's,San Francisco,US,1,7,0,14,0
Breakfast at Tiffany's,San Francisco,US,2,7,0,14,0
Breakfast at Tiffany's,San Francisco,US,3,7,0,14,0
Breakfast at Tiffany's,San Francisco,US,4,7,0,14,0
Breakfast at Tiffany's,San Francisco,US,5,8,0,15,0
Breakfast at Tiffany's,San Francisco,US,6,8,0,15,0
Breakroom,New York,US,0,11,0,22,0
Breakroom,New York,US,1,11,0,22,0
Breakroom,New York,US,2,11,0,22,0
Breakroom,New York,US,3,11,0,22,0
Breakroom,New York,US,4,11,0,22,0
Breakroom,New York,US,5,11,0,22,0
Breakroom,New York,US,6,11,0,22,0
Brel,Glasgow,GB,0,11,0,0,0
Brel,Glasgow,GB,1,11,0,0,0
Brel,Glasgow,GB,2,11,0,0,0
Brel,Glasgow,GB,3,11,0,0,0
Brel,Glasgow,GB,4,11,0,1,0
Brel,Glasgow,GB,5,11,0,1,0
Brel,Glasgow,GB,6,12,0,0,0
Brenda's French Soul Food,San Francisco,US,0,8,0,15,0
Brenda's French Soul Food,San Francisco,US,1,8,0,15,0
Brenda's French Soul Food,San Francisco,US,2,8,0,22,0
